#Data_base;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_adesões_no_trimestre
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;MT;66
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PA;151
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PA;6
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PA;468
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PA;119
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PB;38
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PB;0
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PB;168
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PB;57
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PE;155
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PE;22
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PE;746
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PE;105
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PI;12
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PI;2
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PI;100
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PI;10
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;PR;1318
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;PR;88
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;PR;5262
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;PR;835
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RJ;1510
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RJ;61
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RJ;5203
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RJ;2340
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RN;63
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RN;5
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RN;195
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RN;25
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RO;36
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RO;1
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RO;134
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RO;34
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RR;17
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RR;1
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RR;48
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RR;11
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;RS;431
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;RS;16
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;RS;2103
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;RS;601
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SC;445
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SC;7
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SC;883
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SC;227
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SE;13
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SE;7
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SE;106
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SE;27
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;SP;4662
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;SP;197
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;SP;14016
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;SP;2454
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;1;TO;24
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;2;TO;4
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;3;TO;101
202309;ITAÚ ADM DE CONSÓRCIOS LTDA                                 ;4;TO;8
202309;CICAL ADM DE CONS LTDA                                      ;4;AP;0
202309;CICAL ADM DE CONS LTDA                                      ;3;BA;0
202309;CICAL ADM DE CONS LTDA                                      ;4;BA;0
202309;CICAL ADM DE CONS LTDA                                      ;3;DF;0
202309;CICAL ADM DE CONS LTDA                                      ;4;DF;0
202309;CICAL ADM DE CONS LTDA                                      ;3;GO;85
202309;CICAL ADM DE CONS LTDA                                      ;4;GO;39
202309;CICAL ADM DE CONS LTDA                                      ;3;MA;0
202309;CICAL ADM DE CONS LTDA                                      ;3;MG;0
202309;CICAL ADM DE CONS LTDA                                      ;4;MG;1
202309;CICAL ADM DE CONS LTDA                                      ;3;MS;0
202309;CICAL ADM DE CONS LTDA                                      ;4;MS;0
202309;CICAL ADM DE CONS LTDA                                      ;3;MT;0
202309;CICAL ADM DE CONS LTDA                                      ;4;MT;1
202309;CICAL ADM DE CONS LTDA                                      ;3;PA;0
202309;CICAL ADM DE CONS LTDA                                      ;4;PA;0
202309;CICAL ADM DE CONS LTDA                                      ;3;SP;0
202309;CICAL ADM DE CONS LTDA                                      ;3;TO;1
202309;CICAL ADM DE CONS LTDA                                      ;4;TO;1
202309;FERRAZ ADM E CONS LTDA                                      ;3;AC;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;AP;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;BA;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;CE;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;DF;30
202309;FERRAZ ADM E CONS LTDA                                      ;3;ES;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;GO;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;MA;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;MG;1
202309;FERRAZ ADM E CONS LTDA                                      ;3;PE;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;PI;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;RJ;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;SP;0
202309;FERRAZ ADM E CONS LTDA                                      ;3;TO;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AC;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AC;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AC;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AC;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AL;4
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AL;3
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AL;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AL;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AM;5
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AM;2
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AM;3
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AM;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;AP;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;AP;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;AP;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;AP;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;BA;4
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;BA;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;BA;6
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;BA;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;CE;4
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;CE;5
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;CE;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;CE;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;DF;42
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;DF;33
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;DF;55
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;DF;6
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;ES;10
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;ES;2
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;ES;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;ES;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;GO;5
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;GO;6
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;GO;3
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;GO;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MA;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MA;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MA;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MA;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MG;8
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MG;19
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MG;10
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MG;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MS;12
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MS;11
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MS;10
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MS;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;MT;5
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;MT;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;MT;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;MT;5
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PA;4
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PA;4
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PA;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PA;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PB;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PB;2
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PB;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PB;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PE;5
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PE;7
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PE;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PE;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PI;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PI;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PI;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PI;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;PR;26
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;PR;5
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;PR;6
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;PR;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RJ;33
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RJ;20
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RJ;16
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RJ;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RN;2
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RN;4
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RN;3
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RN;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RO;3
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RO;4
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RO;2
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RO;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RR;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RR;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RR;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RR;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;RS;42
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;RS;21
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;RS;32
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;RS;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SC;6
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SC;3
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SC;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SC;5
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SE;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SE;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SE;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SE;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SP;15
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SP;7
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SP;15
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SP;2
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;TO;1
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;TO;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;TO;0
202309;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;TO;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;AC;0
202309;DISBRAVE ADM CONS LTDA.                                     ;3;AC;1
202309;DISBRAVE ADM CONS LTDA.                                     ;4;AC;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;AL;0
202309;DISBRAVE ADM CONS LTDA.                                     ;3;AL;4
202309;DISBRAVE ADM CONS LTDA.                                     ;4;AL;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;AM;1
202309;DISBRAVE ADM CONS LTDA.                                     ;3;AM;2
202309;DISBRAVE ADM CONS LTDA.                                     ;4;AM;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;AP;0
202309;DISBRAVE ADM CONS LTDA.                                     ;3;AP;0
202309;DISBRAVE ADM CONS LTDA.                                     ;4;AP;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;BA;52
202309;DISBRAVE ADM CONS LTDA.                                     ;3;BA;154
202309;DISBRAVE ADM CONS LTDA.                                     ;4;BA;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;CE;44
202309;DISBRAVE ADM CONS LTDA.                                     ;3;CE;146
202309;DISBRAVE ADM CONS LTDA.                                     ;4;CE;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;DF;18
202309;DISBRAVE ADM CONS LTDA.                                     ;3;DF;12
202309;DISBRAVE ADM CONS LTDA.                                     ;4;DF;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;ES;11
202309;DISBRAVE ADM CONS LTDA.                                     ;3;ES;32
202309;DISBRAVE ADM CONS LTDA.                                     ;4;ES;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;GO;52
202309;DISBRAVE ADM CONS LTDA.                                     ;3;GO;139
202309;DISBRAVE ADM CONS LTDA.                                     ;4;GO;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;MA;19
202309;DISBRAVE ADM CONS LTDA.                                     ;3;MA;96
202309;DISBRAVE ADM CONS LTDA.                                     ;4;MA;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;MG;84
202309;DISBRAVE ADM CONS LTDA.                                     ;3;MG;122
202309;DISBRAVE ADM CONS LTDA.                                     ;4;MG;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;MS;2
202309;DISBRAVE ADM CONS LTDA.                                     ;3;MS;18
202309;DISBRAVE ADM CONS LTDA.                                     ;4;MS;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;MT;37
202309;DISBRAVE ADM CONS LTDA.                                     ;3;MT;100
202309;DISBRAVE ADM CONS LTDA.                                     ;4;MT;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;PA;11
202309;DISBRAVE ADM CONS LTDA.                                     ;3;PA;9
202309;DISBRAVE ADM CONS LTDA.                                     ;4;PA;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;PB;6
202309;DISBRAVE ADM CONS LTDA.                                     ;3;PB;10
202309;DISBRAVE ADM CONS LTDA.                                     ;4;PB;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;PE;7
202309;DISBRAVE ADM CONS LTDA.                                     ;3;PE;24
202309;DISBRAVE ADM CONS LTDA.                                     ;4;PE;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;PI;2
202309;DISBRAVE ADM CONS LTDA.                                     ;3;PI;140
202309;DISBRAVE ADM CONS LTDA.                                     ;4;PI;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;PR;339
202309;DISBRAVE ADM CONS LTDA.                                     ;3;PR;578
202309;DISBRAVE ADM CONS LTDA.                                     ;4;PR;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;RJ;50
202309;DISBRAVE ADM CONS LTDA.                                     ;3;RJ;72
202309;DISBRAVE ADM CONS LTDA.                                     ;4;RJ;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;RN;0
202309;DISBRAVE ADM CONS LTDA.                                     ;3;RN;6
202309;DISBRAVE ADM CONS LTDA.                                     ;4;RN;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;RO;4
202309;DISBRAVE ADM CONS LTDA.                                     ;3;RO;3
202309;DISBRAVE ADM CONS LTDA.                                     ;4;RO;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;RR;9
202309;DISBRAVE ADM CONS LTDA.                                     ;3;RR;14
202309;DISBRAVE ADM CONS LTDA.                                     ;4;RR;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;RS;47
202309;DISBRAVE ADM CONS LTDA.                                     ;3;RS;39
202309;DISBRAVE ADM CONS LTDA.                                     ;4;RS;0
202309;DISBRAVE ADM CONS LTDA.                                     ;6;RS;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;SC;98
202309;DISBRAVE ADM CONS LTDA.                                     ;3;SC;85
202309;DISBRAVE ADM CONS LTDA.                                     ;4;SC;0
202309;DISBRAVE ADM CONS LTDA.                                     ;6;SC;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;SE;2
202309;DISBRAVE ADM CONS LTDA.                                     ;3;SE;12
202309;DISBRAVE ADM CONS LTDA.                                     ;4;SE;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;SP;288
202309;DISBRAVE ADM CONS LTDA.                                     ;3;SP;299
202309;DISBRAVE ADM CONS LTDA.                                     ;4;SP;0
202309;DISBRAVE ADM CONS LTDA.                                     ;1;TO;18
202309;DISBRAVE ADM CONS LTDA.                                     ;3;TO;21
202309;DISBRAVE ADM CONS LTDA.                                     ;4;TO;0
202309;BANCORBRÁS                                                  ;1;AC;0
202309;BANCORBRÁS                                                  ;3;AC;1
202309;BANCORBRÁS                                                  ;1;AL;1
202309;BANCORBRÁS                                                  ;3;AL;3
202309;BANCORBRÁS                                                  ;6;AL;0
202309;BANCORBRÁS                                                  ;1;AM;1
202309;BANCORBRÁS                                                  ;3;AM;7
202309;BANCORBRÁS                                                  ;6;AM;2
202309;BANCORBRÁS                                                  ;1;AP;0
202309;BANCORBRÁS                                                  ;3;AP;0
202309;BANCORBRÁS                                                  ;1;BA;16
202309;BANCORBRÁS                                                  ;3;BA;25
202309;BANCORBRÁS                                                  ;6;BA;3
202309;BANCORBRÁS                                                  ;1;CE;11
202309;BANCORBRÁS                                                  ;3;CE;161
202309;BANCORBRÁS                                                  ;6;CE;7
202309;BANCORBRÁS                                                  ;1;DF;282
202309;BANCORBRÁS                                                  ;3;DF;447
202309;BANCORBRÁS                                                  ;6;DF;55
202309;BANCORBRÁS                                                  ;1;ES;0
202309;BANCORBRÁS                                                  ;3;ES;5
202309;BANCORBRÁS                                                  ;6;ES;0
202309;BANCORBRÁS                                                  ;1;GO;117
202309;BANCORBRÁS                                                  ;3;GO;257
202309;BANCORBRÁS                                                  ;6;GO;56
202309;BANCORBRÁS                                                  ;1;MA;1
202309;BANCORBRÁS                                                  ;3;MA;8
202309;BANCORBRÁS                                                  ;6;MA;3
202309;BANCORBRÁS                                                  ;1;MG;20
202309;BANCORBRÁS                                                  ;3;MG;73
202309;BANCORBRÁS                                                  ;6;MG;29
202309;BANCORBRÁS                                                  ;1;MS;0
202309;BANCORBRÁS                                                  ;3;MS;2
202309;BANCORBRÁS                                                  ;6;MS;0
202309;BANCORBRÁS                                                  ;1;MT;4
202309;BANCORBRÁS                                                  ;3;MT;7
202309;BANCORBRÁS                                                  ;6;MT;1
202309;BANCORBRÁS                                                  ;1;PA;11
202309;BANCORBRÁS                                                  ;3;PA;4
202309;BANCORBRÁS                                                  ;6;PA;2
202309;BANCORBRÁS                                                  ;1;PB;2
202309;BANCORBRÁS                                                  ;3;PB;33
202309;BANCORBRÁS                                                  ;6;PB;6
202309;BANCORBRÁS                                                  ;1;PE;0
202309;BANCORBRÁS                                                  ;3;PE;7
202309;BANCORBRÁS                                                  ;6;PE;1
202309;BANCORBRÁS                                                  ;1;PI;1
202309;BANCORBRÁS                                                  ;3;PI;11
202309;BANCORBRÁS                                                  ;6;PI;0
202309;BANCORBRÁS                                                  ;1;PR;11
202309;BANCORBRÁS                                                  ;3;PR;21
202309;BANCORBRÁS                                                  ;6;PR;1
202309;BANCORBRÁS                                                  ;1;RJ;3
202309;BANCORBRÁS                                                  ;3;RJ;12
202309;BANCORBRÁS                                                  ;6;RJ;1
202309;BANCORBRÁS                                                  ;1;RN;1
202309;BANCORBRÁS                                                  ;3;RN;7
202309;BANCORBRÁS                                                  ;6;RN;4
202309;BANCORBRÁS                                                  ;1;RO;3
202309;BANCORBRÁS                                                  ;3;RO;5
202309;BANCORBRÁS                                                  ;6;RO;4
202309;BANCORBRÁS                                                  ;1;RR;0
202309;BANCORBRÁS                                                  ;3;RR;1
202309;BANCORBRÁS                                                  ;6;RR;2
202309;BANCORBRÁS                                                  ;1;RS;6
202309;BANCORBRÁS                                                  ;3;RS;12
202309;BANCORBRÁS                                                  ;6;RS;5
202309;BANCORBRÁS                                                  ;1;SC;40
202309;BANCORBRÁS                                                  ;3;SC;15
202309;BANCORBRÁS                                                  ;6;SC;1
